시각KST,종목,총매도잔량,총매수잔량,매수벽비율,상위5매도,상위5매수,최우선매도가,최우선매수가,스프레드%
2026-05-26 04:42:32,MMT,1108621.2164,715005.9222,0.645,562226.335,542703.8913,193,192,0.5208
2026-05-26 04:43:32,AZTEC,10992621.7039,4244476.9617,0.3861,3728399.123,1968857.352,36.4,36.3,0.2755
2026-05-26 04:43:32,EDGE,3889755.192,1043248.5842,0.2682,512887.4501,335616.532,138,137,0.7299
2026-05-26 04:43:32,MMT,1109771.2164,709750.0096,0.6395,563376.335,537447.9788,193,192,0.5208
2026-05-26 04:44:32,AZTEC,10981822.7411,4209838.6934,0.3833,3714890.1603,2162645.3773,36.4,36.2,0.5525
2026-05-26 04:44:32,EDGE,3889755.192,1043248.5842,0.2682,512887.4501,335616.532,138,137,0.7299
2026-05-26 04:44:32,MMT,1109771.2164,711328.3632,0.641,563376.335,539026.3323,193,192,0.5208
2026-05-26 04:45:32,AZTEC,11406615.8992,3774727.892,0.3309,3330823.225,1975749.827,36.5,36.4,0.2747
2026-05-26 04:45:32,EDGE,3889755.192,1043248.5842,0.2682,512887.4501,335616.532,138,137,0.7299
2026-05-26 04:45:32,MMT,1109414.0146,714248.55,0.6438,563019.1332,541946.5191,193,192,0.5208
2026-05-26 04:46:32,AZTEC,11349402.9582,4021559.6177,0.3543,3273610.284,2255468.5244,36.5,36.3,0.551
2026-05-26 04:46:32,EDGE,3889755.192,1043248.5842,0.2682,512887.4501,335616.532,138,137,0.7299
2026-05-26 04:46:32,MMT,1109655.61,703331.2625,0.6338,563260.7285,531029.2316,193,192,0.5208
2026-05-26 04:47:32,AZTEC,11368242.6298,3718854.4863,0.3271,3295107.9123,1919876.4214,36.5,36.4,0.2747
2026-05-26 04:47:32,EDGE,3889755.192,1117322.6583,0.2872,512887.4501,409690.6061,138,137,0.7299
2026-05-26 04:47:32,MMT,1109655.61,709404.3425,0.6393,563260.7285,537102.3116,193,192,0.5208
2026-05-26 04:48:32,AZTEC,11386897.4858,4044486.9291,0.3552,3313762.7684,2310695.8359,36.5,36.3,0.551
2026-05-26 04:48:32,EDGE,3810481.0066,1136503.4199,0.2983,512887.4501,428311.34,138,137,0.7299
2026-05-26 04:48:32,MMT,1110597.9052,706202.2634,0.6359,564203.0237,533900.2325,193,192,0.5208
2026-05-26 04:49:32,AZTEC,11227770.2809,3742081.7801,0.3333,3154635.5634,1980903.7151,36.5,36.4,0.2747
2026-05-26 04:49:32,EDGE,3889755.192,1128270.1938,0.2901,512887.4501,511149.6657,138,136,1.4706
2026-05-26 04:49:32,MMT,1110597.9052,705589.5671,0.6353,564203.0237,533287.5362,193,192,0.5208
2026-05-26 04:50:32,AZTEC,11229740.8718,4034414.3717,0.3593,3192897.8585,1921463.904,36.6,36.5,0.274
2026-05-26 04:50:32,EDGE,3889755.192,1128270.1938,0.2901,512887.4501,511149.6657,138,136,1.4706
2026-05-26 04:50:32,MMT,1110597.9052,718227.1265,0.6467,564203.0237,545925.0956,193,192,0.5208
2026-05-26 04:51:32,AZTEC,11178092.9667,4031278.9329,0.3606,3104958.2493,2270100.8679,36.5,36.4,0.2747
2026-05-26 04:51:32,EDGE,3407555.4451,1128246.9101,0.3311,367000.0468,511126.382,137,136,0.7353
2026-05-26 04:51:32,MMT,1110597.9052,726043.4294,0.6537,564203.0237,553745.1985,193,192,0.5208
2026-05-26 04:52:32,AZTEC,12155859.0332,3573592.3829,0.294,4115249.0198,2161753.5687,36.6,36.4,0.5495
2026-05-26 04:52:32,EDGE,3407555.4451,1128246.9101,0.3311,367000.0468,511126.382,137,136,0.7353
2026-05-26 04:52:32,MMT,1110597.9052,719738.4942,0.6481,564203.0237,547440.2633,193,192,0.5208
2026-05-26 04:53:32,AZTEC,12111161.9675,3787461.0169,0.3127,4070551.9541,2375622.2028,36.6,36.4,0.5495
2026-05-26 04:53:32,EDGE,3407555.4451,1128246.9101,0.3311,367000.0468,511126.382,137,136,0.7353
2026-05-26 04:53:32,MMT,1110613.4152,719404.2818,0.6478,564218.5337,547106.0509,193,192,0.5208
2026-05-26 04:54:32,AZTEC,12265463.5639,3410328.3224,0.278,4190025.8464,1964239.6475,36.5,36.4,0.2747
2026-05-26 04:54:32,EDGE,3407555.4451,1128246.9101,0.3311,367000.0468,511126.382,137,136,0.7353
