시각KST,종목,체결강도%,매수액,매도액,거래대금,체결수,메이저
2026-05-27 07:40:46,IRYS,0.0,0,518875,518875,7,
2026-05-27 07:41:46,IRYS,0.0,0,1007507,1007507,8,
2026-05-27 07:42:46,IRYS,9999.0,1924149,0,1924149,4,
2026-05-27 07:44:46,IRYS,9999.0,31900,0,31900,2,
2026-05-27 07:45:46,IRYS,241.3,6851592,2839594,9691186,20,
2026-05-27 07:46:46,IRYS,0.0,0,623483,623483,11,
2026-05-27 07:47:46,IRYS,81.0,2021900,2495523,4517423,5,
2026-05-27 07:48:46,IRYS,9999.0,399800,0,399800,1,
2026-05-27 07:49:46,IRYS,1220.9,1113246,91186,1204432,4,
2026-05-27 07:50:46,IRYS,4.0,70000,1737541,1807541,2,
2026-05-27 07:51:46,IRYS,0.0,0,330133,330133,2,
2026-05-27 07:52:46,IRYS,0.0,0,1285043,1285043,1,
2026-05-27 07:53:46,IRYS,2489.8,438000,17592,455592,3,
2026-05-27 07:54:46,IRYS,9999.0,32809,0,32809,2,
2026-05-27 07:55:46,IRYS,1514.0,193800,12800,206600,3,
2026-05-27 07:56:46,IRYS,2.1,149917,7312035,7461953,22,
2026-05-27 07:57:46,IRYS,3.5,153086,4391592,4544678,14,
2026-05-27 07:58:47,IRYS,190.7,1594441,836119,2430560,5,
2026-05-27 07:59:47,IRYS,12.4,2056241,16603849,18660090,16,
2026-05-27 08:00:47,IRYS,18.7,127359,679660,807019,14,
2026-05-27 08:01:47,IRYS,0.0,0,53746,53746,2,
2026-05-27 08:02:47,IRYS,0.0,0,6147306,6147306,7,
2026-05-27 08:03:47,IRYS,9999.0,9955,0,9955,1,
2026-05-27 08:04:47,IRYS,9999.0,644757,0,644757,1,
2026-05-27 08:06:47,IRYS,16.3,87600,537266,624866,5,
2026-05-27 08:08:47,IRYS,8.8,952101,10867616,11819717,11,
2026-05-27 08:09:47,IRYS,9999.0,1442428,0,1442428,3,
2026-05-27 08:10:47,IRYS,9999.0,2932205,0,2932205,5,
2026-05-27 08:11:47,IRYS,9999.0,2829080,0,2829080,4,
2026-05-27 08:12:47,IRYS,5.2,20371,394614,414985,4,
2026-05-27 08:13:47,IRYS,0.0,0,1126363,1126363,3,
2026-05-27 08:14:47,IRYS,0.0,0,13157320,13157320,8,
2026-05-27 08:15:47,IRYS,70.0,3406989,4867460,8274449,7,
2026-05-27 08:16:47,IRYS,0.0,0,11086838,11086838,10,
2026-05-27 08:17:47,IRYS,18.8,1300897,6912310,8213208,16,
2026-05-27 08:18:47,IRYS,0.0,0,923298,923298,4,
2026-05-27 08:19:47,IRYS,0.0,0,749808,749808,2,
2026-05-27 08:20:47,IRYS,9999.0,2718120,0,2718120,7,
2026-05-27 08:21:47,IRYS,5.0,9955,197639,207593,2,
