시각KST,종목,체결강도%,매수액,매도액,거래대금,체결수,메이저
2026-05-27 07:12:46,SEI,12.8,595162,4645526,5240688,8,
2026-05-27 07:13:46,SEI,3509.2,2644752,75367,2720119,8,
2026-05-27 07:14:46,SEI,0.0,0,5140528,5140528,1,
2026-05-27 07:15:46,SEI,17.4,3229199,18579154,21808353,30,
2026-05-27 07:16:46,SEI,90.8,1954000,2153053,4107053,12,
2026-05-27 07:17:46,SEI,59.6,1360894,2281800,3642694,22,
2026-05-27 07:18:46,SEI,0.0,0,859938,859938,1,
2026-05-27 07:19:46,SEI,1.1,100000,8883129,8983129,14,
2026-05-27 07:20:46,SEI,56.7,1586704,2800872,4387576,13,
2026-05-27 07:21:46,SEI,0.0,0,698735,698735,3,
2026-05-27 07:22:46,SEI,5.2,906612,17457919,18364532,10,
2026-05-27 07:23:46,SEI,50.8,2203437,4340701,6544138,8,
2026-05-27 07:24:46,SEI,0.0,0,2101650,2101650,3,
2026-05-27 07:25:46,SEI,156.2,2400622,1537042,3937664,9,
2026-05-27 07:26:46,SEI,21.4,4809765,22476966,27286731,10,
2026-05-27 07:27:46,SEI,166.7,1362733,817253,2179986,7,
2026-05-27 07:28:46,SEI,9999.0,486096,0,486096,1,
2026-05-27 07:29:46,SEI,9999.0,28333404,0,28333404,5,
2026-05-27 07:30:46,SEI,9999.0,50273132,0,50273132,31,
2026-05-27 07:31:46,SEI,9999.0,42707585,0,42707585,19,
2026-05-27 07:32:46,SEI,9999.0,3167398,0,3167398,4,
2026-05-27 07:33:46,SEI,5780.4,17657757,305476,17963233,27,
2026-05-27 07:34:46,SEI,126.8,3761175,2967219,6728394,25,
2026-05-27 07:35:46,SEI,9999.0,46089539,0,46089539,31,
2026-05-27 07:36:46,SEI,9999.0,11280019,0,11280019,5,
2026-05-27 07:37:46,SEI,258.0,8765874,3398089,12163963,11,
2026-05-27 07:38:46,SEI,32.1,1262252,3933481,5195732,7,
2026-05-27 07:39:46,SEI,172.9,251558,145466,397024,3,
2026-05-27 07:40:46,SEI,9999.0,1041223,0,1041223,2,
2026-05-27 07:41:46,SEI,1.2,36110,3070902,3107012,16,
2026-05-27 07:42:46,SEI,1126.4,8357455,741931,9099386,15,
2026-05-27 07:43:46,SEI,0.0,8901,21266673,21275574,9,
